latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-37.124,-72.007,316.1,1.1,1.1,2021-01-20,1500,T,35,6.0NRT,302.8,8.2,D
-37.089,-72.437,317.7,1.1,1,2021-01-20,1500,T,41,6.0NRT,304.6,7.6,D
-37.085,-73.158,313.1,1,1,2021-01-20,1500,T,0,6.0NRT,300.5,8.8,D
-37.195,-73.217,319.6,1,1,2021-01-20,1500,T,0,6.0NRT,296.2,10.5,D
-37.483,-73.331,315.6,1,1,2021-01-20,1500,T,42,6.0NRT,300.9,8.3,D
-37.673,-72.581,311.8,1.1,1,2021-01-20,1500,T,39,6.0NRT,301.7,5.4,D
-37.715,-72.24,314.4,1.1,1.1,2021-01-20,1500,T,33,6.0NRT,300.1,6.6,D
-37.725,-72.242,314.7,1.1,1.1,2021-01-20,1500,T,26,6.0NRT,302.4,6.7,D
-37.955,-72.436,314.5,1.1,1.1,2021-01-20,1500,T,56,6.0NRT,301.7,8.3,D
-37.957,-72.423,314.9,1.1,1.1,2021-01-20,1500,T,62,6.0NRT,302.8,8.9,D
-38.764,-66.009,334.6,2.5,1.5,2021-01-20,1500,T,74,6.0NRT,311.5,80.6,D
-38.25,-72.668,313.7,1.1,1,2021-01-20,1500,T,47,6.0NRT,301.3,6.2,D
-38.583,-69.772,331.7,1.5,1.2,2021-01-20,1500,T,78,6.0NRT,318.7,13.7,D
-38.439,-71.888,310.3,1.2,1.1,2021-01-20,1500,T,35,6.0NRT,298,9.3,D
-38.744,-72.945,313.6,1.1,1,2021-01-20,1500,T,52,6.0NRT,299.9,7.3,D
-38.767,-72.768,311.4,1.1,1,2021-01-20,1500,T,46,6.0NRT,299.9,5,D
-38.768,-72.755,312.3,1.1,1,2021-01-20,1500,T,60,6.0NRT,299.9,6,D
-38.985,-72.639,312.8,1.1,1.1,2021-01-20,1500,T,48,6.0NRT,299.5,7.2,D
-38.988,-72.647,310.8,1.1,1.1,2021-01-20,1500,T,65,6.0NRT,298.9,7,D
-38.989,-72.634,310.9,1.1,1.1,2021-01-20,1500,T,64,6.0NRT,299.1,7.1,D
-39.105,-72.676,308.5,1.1,1.1,2021-01-20,1500,T,39,6.0NRT,298,6,D
-39.29,-72.229,310.8,1.2,1.1,2021-01-20,1500,T,32,6.0NRT,296.3,7.9,D
-39.366,-72.626,308.5,1.1,1.1,2021-01-20,1500,T,57,6.0NRT,296.2,7.2,D
-39.45,-72.769,307,1.1,1.1,2021-01-20,1500,T,40,6.0NRT,295.1,5.5,D
-39.538,-72.953,307.3,1.1,1,2021-01-20,1500,T,44,6.0NRT,295.1,6.5,D
-40.306,-73.086,307.6,1.1,1.1,2021-01-20,1500,T,36,6.0NRT,296.3,4.4,D
-40.341,-72.957,306.2,1.1,1.1,2021-01-20,1500,T,33,6.0NRT,293.9,4.2,D
-40.342,-72.944,306.4,1.1,1.1,2021-01-20,1500,T,45,6.0NRT,292.6,4.6,D
-18.1,-39.625,312.4,1.5,1.2,2021-01-20,1605,A,59,6.0NRT,297.4,9.3,D
-16.724,-40.13,308.1,1.6,1.2,2021-01-20,1605,A,21,6.0NRT,288,11.2,D
-16.371,-39.591,311.5,1.4,1.2,2021-01-20,1605,A,0,6.0NRT,292.7,9.6,D
-16.266,-41.149,322.6,1.8,1.3,2021-01-20,1605,A,67,6.0NRT,305.2,35.4,D
-15.746,-46.712,310.2,4.8,2,2021-01-20,1605,A,29,6.0NRT,289,40.4,D
-15.074,-43.802,324.7,2.8,1.6,2021-01-20,1605,A,79,6.0NRT,290,74.5,D
-15.072,-43.809,325.1,2.8,1.6,2021-01-20,1605,A,79,6.0NRT,290,76,D
-14.62,-43.09,316.6,2.4,1.5,2021-01-20,1605,A,67,6.0NRT,298.9,23.3,D
-14.674,-45.902,312.2,4,1.9,2021-01-20,1605,A,34,6.0NRT,278,41.9,D
-13.616,-40.008,311.7,1.4,1.2,2021-01-20,1605,A,48,6.0NRT,291.6,10.6,D
-13.691,-43.111,316.8,2.4,1.5,2021-01-20,1605,A,57,6.0NRT,295.2,30.6,D
-13.341,-45.196,320.5,3.4,1.7,2021-01-20,1605,A,72,6.0NRT,295.1,64.4,D
-13.345,-45.227,319.6,3.4,1.7,2021-01-20,1605,A,58,6.0NRT,296.6,60.3,D
-13.326,-45.197,343.7,3.4,1.7,2021-01-20,1605,A,92,6.0NRT,302.9,249.2,D
-13.329,-45.229,350,3.4,1.7,2021-01-20,1605,A,95,6.0NRT,302.2,322.2,D
-13.31,-45.199,344.2,3.4,1.7,2021-01-20,1605,A,92,6.0NRT,299,251,D
-13.313,-45.231,359.7,3.4,1.7,2021-01-20,1605,A,99,6.0NRT,299.3,456.8,D
-13.332,-45.201,341.3,3.4,1.7,2021-01-20,1605,A,90,6.0NRT,300.5,218.8,D
-13.335,-45.233,330.3,3.4,1.7,2021-01-20,1605,A,54,6.0NRT,299.6,119.1,D
-13.316,-45.203,357.9,3.4,1.7,2021-01-20,1605,A,99,6.0NRT,301.7,436.7,D
-13.319,-45.234,359.8,3.4,1.7,2021-01-20,1605,A,99,6.0NRT,300.6,466.4,D
-13.3,-45.205,325.2,3.4,1.7,2021-01-20,1605,A,78,6.0NRT,296.6,99.9,D
-13.15,-45.766,329.6,3.8,1.8,2021-01-20,1605,A,54,6.0NRT,302.3,109.5,D
-12.84,-43.479,321.7,2.5,1.5,2021-01-20,1605,A,51,6.0NRT,302.3,35.2,D
-12.424,-43.74,318.2,2.5,1.5,2021-01-20,1605,A,71,6.0NRT,296.9,35.5,D
-12.418,-43.745,316.7,2.5,1.5,2021-01-20,1605,A,69,6.0NRT,296.9,28.7,D
-12.188,-43.692,341.4,2.5,1.5,2021-01-20,1605,A,91,6.0NRT,300.3,134.1,D
-12.191,-43.715,324.8,2.5,1.5,2021-01-20,1605,A,72,6.0NRT,299.9,49.4,D
-11.723,-44.612,328.2,2.9,1.6,2021-01-20,1605,A,81,6.0NRT,297,86.2,D
-11.708,-44.613,322.5,2.9,1.6,2021-01-20,1605,A,75,6.0NRT,296.4,57.7,D
-11.721,-44.619,327.1,2.9,1.6,2021-01-20,1605,A,80,6.0NRT,296.8,80,D
-11.707,-44.62,317.9,2.9,1.6,2021-01-20,1605,A,37,6.0NRT,295.6,36.3,D
-10.343,-38.985,325.2,1.1,1.1,2021-01-20,1605,A,46,6.0NRT,304.6,14.4,D
-11.087,-45.491,313.6,3.3,1.7,2021-01-20,1605,A,49,6.0NRT,294.4,40.5,D
-9.378,-36.136,328.9,1,1,2021-01-20,1605,A,64,6.0NRT,300.2,18.4,D
-9.652,-38.321,326.8,1,1,2021-01-20,1605,A,41,6.0NRT,305,12,D
-8.873,-37.36,328.7,1,1,2021-01-20,1605,A,71,6.0NRT,307.7,12.1,D
-8.398,-36.558,333.2,1,1,2021-01-20,1605,A,66,6.0NRT,307.1,18.9,D
-7.733,-35.656,335.1,1.1,1,2021-01-20,1605,A,78,6.0NRT,302.5,26.2,D
-8.011,-37.64,337.6,1,1,2021-01-20,1605,A,81,6.0NRT,306.3,24.2,D
-7.992,-37.569,328.8,1,1,2021-01-20,1605,A,72,6.0NRT,304,16.3,D
-7.952,-37.547,331.2,1,1,2021-01-20,1605,A,74,6.0NRT,304.7,19.4,D
-7.845,-37.247,323.9,1,1,2021-01-20,1605,A,45,6.0NRT,304,9.3,D
-7.374,-35.714,365,1.1,1,2021-01-20,1605,A,94,6.0NRT,307.3,93.9,D
-7.56,-37.506,334.6,1,1,2021-01-20,1605,A,80,6.0NRT,307.2,21.3,D
-7.561,-37.515,344.9,1,1,2021-01-20,1605,A,92,6.0NRT,310.8,39.2,D
-7.475,-38.787,337.2,1,1,2021-01-20,1605,A,86,6.0NRT,306,28.7,D
-7.448,-40.18,330.6,1.2,1.1,2021-01-20,1605,A,82,6.0NRT,304.4,19.2,D
-7.427,-40.172,325.3,1.2,1.1,2021-01-20,1605,A,37,6.0NRT,303.6,12,D
-7.429,-40.182,331.7,1.2,1.1,2021-01-20,1605,A,81,6.0NRT,305.9,21.4,D
-7.181,-40.528,322.4,1.2,1.1,2021-01-20,1605,A,70,6.0NRT,294.9,18,D
-6.753,-37.517,331.6,1,1,2021-01-20,1605,A,62,6.0NRT,304.2,17.9,D
-6.78,-38.814,344.8,1,1,2021-01-20,1605,A,91,6.0NRT,306.6,42,D
-6.723,-38.474,333.4,1,1,2021-01-20,1605,A,55,6.0NRT,304.8,20.4,D
-6.8,-39.022,322.8,1.1,1,2021-01-20,1605,A,41,6.0NRT,299.3,10.9,D
-6.614,-38.486,337.5,1,1,2021-01-20,1605,A,76,6.0NRT,302,26.8,D
-6.615,-38.495,335.8,1,1,2021-01-20,1605,A,64,6.0NRT,302.6,23.8,D
-6.573,-38.648,321.7,1,1,2021-01-20,1605,A,28,6.0NRT,300.9,7.8,D
-6.528,-38.595,323.8,1,1,2021-01-20,1605,A,52,6.0NRT,300.1,10.7,D
-7.41,-46.068,314.7,3.3,1.7,2021-01-20,1605,A,15,6.0NRT,288,48.2,D
-6.109,-37.971,332.1,1,1,2021-01-20,1610,A,64,6.0NRT,298.4,19.9,D
-5.698,-35.512,326.8,1.2,1.1,2021-01-20,1610,A,54,6.0NRT,301.1,11.8,D
-5.699,-35.522,336.2,1.2,1.1,2021-01-20,1610,A,82,6.0NRT,303,26,D
-6.108,-38.419,339.7,1,1,2021-01-20,1610,A,86,6.0NRT,297.9,31.6,D
-6.109,-38.428,334.2,1,1,2021-01-20,1610,A,80,6.0NRT,300.4,23,D
-5.891,-37.923,341,1,1,2021-01-20,1610,A,75,6.0NRT,307.4,28.4,D
-5.729,-38.342,333,1,1,2021-01-20,1610,A,75,6.0NRT,302.8,18.2,D
-6.747,-47.556,314,4.2,1.9,2021-01-20,1610,A,26,6.0NRT,291.9,53.5,D
-5.353,-39.449,343.5,1.1,1,2021-01-20,1610,A,90,6.0NRT,304.1,36.3,D
-5.33,-41.087,314.5,1.3,1.1,2021-01-20,1610,A,34,6.0NRT,279.1,11.5,D
-5.089,-40.82,324.7,1.2,1.1,2021-01-20,1610,A,58,6.0NRT,298.3,13.7,D
-4.699,-38.594,322.4,1,1,2021-01-20,1610,A,46,6.0NRT,299.5,10,D
-4.977,-41.778,313.5,1.4,1.2,2021-01-20,1610,A,35,6.0NRT,292.6,7,D
-4.821,-40.715,356.5,1.2,1.1,2021-01-20,1610,A,98,6.0NRT,299.3,87.2,D
-4.822,-40.726,325.8,1.2,1.1,2021-01-20,1610,A,51,6.0NRT,297.7,18.5,D
-4.225,-39.471,331.8,1,1,2021-01-20,1610,A,48,6.0NRT,301.7,21.5,D
-4.328,-40.547,330,1.2,1.1,2021-01-20,1610,A,49,6.0NRT,305.6,14.6,D
-4.01,-39.581,331.6,1.1,1,2021-01-20,1610,A,53,6.0NRT,303.6,15.6,D
-5.111,-47.869,318.9,4.2,1.9,2021-01-20,1610,A,75,6.0NRT,288.8,105.1,D
-4.983,-46.823,314.3,3.4,1.7,2021-01-20,1610,A,44,6.0NRT,286,54.7,D
-5.108,-47.874,311.6,4.2,1.9,2021-01-20,1610,A,50,6.0NRT,288,57.5,D
-3.899,-39.571,339.5,1,1,2021-01-20,1610,A,87,6.0NRT,304.1,28.9,D
-3.901,-39.58,328.6,1,1,2021-01-20,1610,A,50,6.0NRT,301.9,11.7,D
-4.506,-44.59,315.4,2.2,1.5,2021-01-20,1610,A,67,6.0NRT,293.1,24.7,D
-4.509,-44.595,317.1,2.2,1.5,2021-01-20,1610,A,72,6.0NRT,293.4,30.7,D
-3.857,-40.251,319.8,1.1,1.1,2021-01-20,1610,A,23,6.0NRT,294.6,9.5,D
-3.609,-38.831,321.2,1,1,2021-01-20,1610,A,55,6.0NRT,300.2,8.1,D
-4.034,-41.801,323.8,1.4,1.2,2021-01-20,1610,A,72,6.0NRT,295.9,22.7,D
-3.672,-39.463,327.6,1,1,2021-01-20,1610,A,50,6.0NRT,300.4,12.2,D
-3.552,-39.001,323.1,1,1,2021-01-20,1610,A,63,6.0NRT,300.5,10.3,D
-3.553,-39.01,352.6,1,1,2021-01-20,1610,A,96,6.0NRT,303.1,58.8,D
-3.707,-41.083,325.5,1.2,1.1,2021-01-20,1610,A,65,6.0NRT,299.2,18.2,D
-3.89,-43.211,316.6,1.7,1.3,2021-01-20,1610,A,43,6.0NRT,297.4,17.8,D
-3.362,-39.608,335.4,1,1,2021-01-20,1610,A,75,6.0NRT,298.1,26.9,D
-3.363,-39.617,330.8,1,1,2021-01-20,1610,A,80,6.0NRT,302.4,20.3,D
-3.313,-39.53,330.6,1,1,2021-01-20,1610,A,80,6.0NRT,302.6,18.1,D
-3.304,-39.531,327.7,1,1,2021-01-20,1610,A,76,6.0NRT,301.7,14.8,D
-3.306,-39.54,320.4,1,1,2021-01-20,1610,A,34,6.0NRT,300.5,7.1,D
-3.539,-41.839,346.6,1.4,1.2,2021-01-20,1610,A,88,6.0NRT,298.8,71.6,D
-3.214,-39.673,321.4,1,1,2021-01-20,1610,A,65,6.0NRT,301.9,8.3,D
-3.419,-41.278,321.1,1.2,1.1,2021-01-20,1610,A,43,6.0NRT,300.3,14,D
-3.422,-41.374,323.4,1.3,1.1,2021-01-20,1610,A,73,6.0NRT,300.9,17.6,D
-3.173,-39.705,320.2,1,1,2021-01-20,1610,A,50,6.0NRT,299.6,7.7,D
-3.175,-39.714,320.1,1,1,2021-01-20,1610,A,39,6.0NRT,300.4,7.2,D
-3.164,-39.706,318.9,1,1,2021-01-20,1610,A,35,6.0NRT,298.6,6.5,D
-3.073,-39.772,319.2,1.1,1,2021-01-20,1610,A,59,6.0NRT,300.8,8.1,D
-3.265,-41.267,328.8,1.2,1.1,2021-01-20,1610,A,80,6.0NRT,299.9,22.3,D
-3.19,-40.947,332,1.2,1.1,2021-01-20,1610,A,82,6.0NRT,300.3,26.3,D
-3.186,-40.944,326.4,1.2,1.1,2021-01-20,1610,A,65,6.0NRT,300.9,19.3,D
-3.188,-40.954,320.1,1.2,1.1,2021-01-20,1610,A,25,6.0NRT,295.3,10.3,D
-2.996,-41.037,323,1.2,1.1,2021-01-20,1610,A,72,6.0NRT,297.3,16.3,D
-2.997,-41.048,351.7,1.2,1.1,2021-01-20,1610,A,96,6.0NRT,297.3,74.6,D
-2.988,-41.049,319.3,1.2,1.1,2021-01-20,1610,A,49,6.0NRT,297.6,10.1,D
-3.038,-41.477,325.3,1.3,1.1,2021-01-20,1610,A,67,6.0NRT,298.7,19.6,D
-2.948,-40.979,315.2,1.2,1.1,2021-01-20,1610,A,46,6.0NRT,297.6,6,D
-2.949,-40.99,315.5,1.2,1.1,2021-01-20,1610,A,56,6.0NRT,298.1,6.8,D
-3.07,-41.924,317.3,1.3,1.2,2021-01-20,1610,A,63,6.0NRT,297.7,9.7,D
-2.997,-41.976,325.9,1.4,1.2,2021-01-20,1610,A,79,6.0NRT,298.4,23.8,D
-2.998,-41.989,319.8,1.4,1.2,2021-01-20,1610,A,71,6.0NRT,297.7,14,D
-2.986,-41.978,338.1,1.4,1.2,2021-01-20,1610,A,88,6.0NRT,298.3,48.6,D
-2.988,-41.99,333.8,1.4,1.2,2021-01-20,1610,A,85,6.0NRT,298.4,38.6,D
-2.985,-43.124,339,1.6,1.3,2021-01-20,1610,A,90,6.0NRT,291.1,72.8,D
-2.987,-43.138,323.2,1.6,1.3,2021-01-20,1610,A,77,6.0NRT,290.4,29.2,D
-2.824,-42.401,322.7,1.4,1.2,2021-01-20,1610,A,76,6.0NRT,297.4,19.4,D
-1.784,-45.092,314.9,2.2,1.4,2021-01-20,1610,A,67,6.0NRT,282.8,32.1,D
-1.55,-45.104,316.2,2.2,1.4,2021-01-20,1610,A,70,6.0NRT,291.9,33.1,D
-1.553,-45.123,309.9,2.2,1.4,2021-01-20,1610,A,55,6.0NRT,290.1,16.8,D
12.752,-87.209,314,1,1,2021-01-20,1625,T,61,6.0NRT,299.2,5.4,D
12.751,-87.199,318.2,1,1,2021-01-20,1625,T,70,6.0NRT,298.9,8.6,D
12.518,-86.391,318.5,1.1,1,2021-01-20,1625,T,46,6.0NRT,300.8,8.9,D
10.423,-85.234,321.4,1.3,1.1,2021-01-20,1625,T,74,6.0NRT,295.7,22.6,D
9.993,-84.661,312.5,1.4,1.2,2021-01-20,1625,T,49,6.0NRT,295.8,10.5,D
-20.142,-58.889,325.4,1,1,2021-01-20,1745,A,69,6.0NRT,299.7,14.7,D
-20.131,-58.881,320.5,1,1,2021-01-20,1745,A,56,6.0NRT,299,10.2,D
-20.133,-58.891,320.7,1,1,2021-01-20,1745,A,63,6.0NRT,298.4,10.5,D
-18.646,-58.293,323,1.1,1,2021-01-20,1745,A,25,6.0NRT,299.3,11.1,D
-18.155,-59.206,315.6,1,1,2021-01-20,1745,A,56,6.0NRT,291.1,6.7,D
-18.273,-63.324,321.7,1.3,1.1,2021-01-20,1745,A,73,6.0NRT,296.8,20.2,D
-18.236,-63.193,341.3,1.3,1.1,2021-01-20,1745,A,90,6.0NRT,301.9,47.5,D
-18.237,-63.205,338.9,1.3,1.1,2021-01-20,1745,A,89,6.0NRT,300.9,42,D
-17.34,-57.293,331,1.2,1.1,2021-01-20,1745,A,49,6.0NRT,286.8,16.6,D
-17.897,-61.829,349.9,1.1,1,2021-01-20,1745,A,95,6.0NRT,298.1,60.5,D
-17.161,-60.158,329.5,1,1,2021-01-20,1745,A,78,6.0NRT,289.5,23.8,D
-17.163,-60.167,314.2,1,1,2021-01-20,1745,A,60,6.0NRT,287.3,7.9,D
-17.17,-60.797,311.3,1,1,2021-01-20,1745,A,46,6.0NRT,277.5,7.7,D
-17.171,-60.806,310.2,1,1,2021-01-20,1745,A,0,6.0NRT,275,6.7,D
-16.54,-58.367,329,1.1,1,2021-01-20,1745,A,0,6.0NRT,302.1,15.4,D
-16.444,-60.672,328,1,1,2021-01-20,1745,A,82,6.0NRT,302.3,17.6,D
-16.435,-60.674,337.6,1,1,2021-01-20,1745,A,89,6.0NRT,303.4,30.6,D
-15.521,-56.231,341.3,1.5,1.2,2021-01-20,1745,A,89,6.0NRT,310.5,46.8,D
-16.145,-60.771,326.8,1,1,2021-01-20,1745,A,71,6.0NRT,299.5,13.8,D
-16.129,-60.85,327.9,1,1,2021-01-20,1745,A,80,6.0NRT,302.4,15.7,D
-16.13,-60.86,337.2,1,1,2021-01-20,1745,A,88,6.0NRT,303.4,29.2,D
-15.931,-60.816,330.2,1,1,2021-01-20,1745,A,83,6.0NRT,301.1,22.2,D
-15.136,-60.588,325,1,1,2021-01-20,1745,A,46,6.0NRT,282.3,16.2,D
-15.139,-60.607,328.7,1,1,2021-01-20,1745,A,58,6.0NRT,290.8,20.5,D
-15.128,-60.599,330.7,1,1,2021-01-20,1745,A,74,6.0NRT,284.6,22.2,D
-15.13,-60.608,343,1,1,2021-01-20,1745,A,92,6.0NRT,288.5,41.8,D
-15.109,-60.589,322.2,1,1,2021-01-20,1745,A,55,6.0NRT,286.4,13.2,D
-14.849,-59.316,318.1,1,1,2021-01-20,1745,A,31,6.0NRT,293.8,8.1,D
-15.076,-61.536,311.8,1,1,2021-01-20,1745,A,42,6.0NRT,291.7,4.9,D
-15.691,-67.129,316.7,2.2,1.5,2021-01-20,1745,A,35,6.0NRT,297.2,22,D
-14.729,-61.085,322.4,1,1,2021-01-20,1745,A,76,6.0NRT,301.7,11.9,D
-14.507,-59.868,348.4,1,1,2021-01-20,1745,A,94,6.0NRT,299.1,46.8,D
-14.509,-59.877,341.8,1,1,2021-01-20,1745,A,90,6.0NRT,302.5,33.4,D
-15.206,-67.679,319.7,2.4,1.5,2021-01-20,1745,A,75,6.0NRT,293.9,46.4,D
-14.224,-60.128,325.8,1,1,2021-01-20,1745,A,73,6.0NRT,302.4,12.8,D
-15.198,-67.685,317.4,2.4,1.5,2021-01-20,1745,A,63,6.0NRT,294.9,39.5,D
-13.497,-60.385,376.9,1,1,2021-01-20,1745,A,100,6.0NRT,304.9,132.6,D
-13.446,-60.981,327.1,1,1,2021-01-20,1745,A,64,6.0NRT,307.2,16.6,D
-14.057,-67.053,316.1,2.1,1.4,2021-01-20,1745,A,52,6.0NRT,296.8,23,D
-12.989,-61.388,322.8,1,1,2021-01-20,1745,A,58,6.0NRT,303.9,10.4,D
-12.518,-58.335,327,1.2,1.1,2021-01-20,1745,A,67,6.0NRT,308.8,18.2,D
-13.387,-64.47,326.1,1.3,1.1,2021-01-20,1745,A,35,6.0NRT,303.3,20.6,D
-12.884,-61.627,315.4,1,1,2021-01-20,1745,A,27,6.0NRT,297.2,6.2,D
-12.777,-61.45,315.3,1,1,2021-01-20,1745,A,45,6.0NRT,296.3,7.1,D
-11.987,-57.818,351.6,1.3,1.1,2021-01-20,1745,A,96,6.0NRT,303.2,81.2,D
-12.306,-61.243,319.7,1,1,2021-01-20,1745,A,42,6.0NRT,303.7,9.8,D
-12.304,-63.282,320.5,1.1,1.1,2021-01-20,1745,A,55,6.0NRT,300.5,14.3,D
-12.55,-65.328,309.4,1.5,1.2,2021-01-20,1745,A,46,6.0NRT,288.2,8.8,D
-12.162,-62.909,317.5,1.1,1,2021-01-20,1745,A,63,6.0NRT,300.1,10.1,D
-11.879,-62.788,323.5,1.1,1,2021-01-20,1745,A,74,6.0NRT,302.4,11,D
-11.656,-61.651,318.6,1,1,2021-01-20,1745,A,24,6.0NRT,300.5,9.2,D
-10.824,-56.438,320.3,1.7,1.3,2021-01-20,1745,A,32,6.0NRT,293.7,28.6,D
-10.907,-61.624,316.6,1,1,2021-01-20,1745,A,40,6.0NRT,294.2,9.5,D
-10.529,-62.985,320.9,1.1,1,2021-01-20,1745,A,69,6.0NRT,298.3,11.5,D
-10.1,-61.956,318.5,1,1,2021-01-20,1745,A,55,6.0NRT,301.7,8.4,D
-10.101,-61.966,318.8,1,1,2021-01-20,1745,A,57,6.0NRT,301.1,8.4,D
-10.268,-63.344,321.5,1.1,1,2021-01-20,1745,A,64,6.0NRT,292.8,15.5,D
-9.972,-61.324,318.7,1,1,2021-01-20,1745,A,43,6.0NRT,302.6,8.8,D
-9.439,-58.142,319.5,1.4,1.2,2021-01-20,1745,A,35,6.0NRT,294.3,21.5,D
-9.886,-61.426,325.9,1,1,2021-01-20,1745,A,61,6.0NRT,302.4,15,D
-9.887,-61.435,324.7,1,1,2021-01-20,1745,A,51,6.0NRT,300.2,13.8,D
-9.955,-62.297,321.6,1,1,2021-01-20,1745,A,40,6.0NRT,302.9,9.4,D
-9.937,-62.235,323.6,1,1,2021-01-20,1745,A,75,6.0NRT,296.9,13.8,D
-9.946,-62.299,321.5,1,1,2021-01-20,1745,A,36,6.0NRT,300.9,8,D
-9.957,-62.444,318,1,1,2021-01-20,1745,A,47,6.0NRT,299.8,7.8,D
-10.027,-63.552,335.3,1.1,1,2021-01-20,1745,A,86,6.0NRT,298.6,31.9,D
-10.021,-63.548,317.6,1.1,1,2021-01-20,1745,A,56,6.0NRT,296.6,9.8,D
-9.611,-60.986,314.5,1,1,2021-01-20,1745,A,36,6.0NRT,297.1,7,D
-9.892,-63.696,314.5,1.1,1.1,2021-01-20,1745,A,48,6.0NRT,296.9,6.2,D
-9.321,-60.392,318.6,1.1,1,2021-01-20,1745,A,58,6.0NRT,299.4,5.6,D
-9.677,-63.007,318.2,1,1,2021-01-20,1745,A,62,6.0NRT,294.6,11.2,D
-9.315,-60.536,314.8,1,1,2021-01-20,1745,A,50,6.0NRT,298.1,6.2,D
-9.493,-61.83,323.4,1,1,2021-01-20,1745,A,60,6.0NRT,301.2,11.4,D
-9.057,-59.181,354.8,1.2,1.1,2021-01-20,1745,A,74,6.0NRT,296.8,83.4,D
-9.507,-62.319,320.7,1,1,2021-01-20,1745,A,65,6.0NRT,302.4,8.8,D
-9.566,-62.733,323.6,1,1,2021-01-20,1745,A,71,6.0NRT,296.4,16.2,D
-9.567,-62.743,327.8,1,1,2021-01-20,1745,A,69,6.0NRT,296.6,20,D
-9.485,-62.229,320.9,1,1,2021-01-20,1745,A,71,6.0NRT,300.5,9.5,D
-9.558,-63.066,318,1,1,2021-01-20,1745,A,45,6.0NRT,297.2,9,D
-9.597,-63.413,318.4,1.1,1,2021-01-20,1745,A,67,6.0NRT,296.6,9.4,D
-9.214,-60.853,319,1,1,2021-01-20,1745,A,52,6.0NRT,302,9.2,D
-9.682,-64.392,317.7,1.2,1.1,2021-01-20,1745,A,67,6.0NRT,294.9,12.5,D
-9.602,-64.117,315.8,1.2,1.1,2021-01-20,1745,A,63,6.0NRT,293.1,9.5,D
-9.234,-61.566,320.5,1,1,2021-01-20,1745,A,25,6.0NRT,304.2,9.7,D
-9.422,-63.159,314,1.1,1,2021-01-20,1745,A,46,6.0NRT,291.8,5.6,D
-9.151,-61.951,320.6,1,1,2021-01-20,1745,A,61,6.0NRT,299.6,11.2,D
-9.169,-62.078,321.3,1,1,2021-01-20,1745,A,72,6.0NRT,297,11.6,D
-9.109,-62.82,321.4,1,1,2021-01-20,1745,A,0,6.0NRT,304.4,10.6,D
-9.476,-65.818,313.9,1.5,1.2,2021-01-20,1745,A,44,6.0NRT,298.4,14.5,D
-8.93,-62.52,320.2,1,1,2021-01-20,1745,A,46,6.0NRT,303.2,11,D
-9.303,-65.369,312.7,1.4,1.2,2021-01-20,1745,A,39,6.0NRT,295.9,11.1,D
-8.849,-62.539,321.6,1,1,2021-01-20,1745,A,58,6.0NRT,300.2,12.2,D
-8.85,-62.548,323.6,1,1,2021-01-20,1745,A,75,6.0NRT,295.7,14.7,D
-9.033,-64.575,328,1.2,1.1,2021-01-20,1745,A,81,6.0NRT,297,26.2,D
-9.004,-64.513,323.6,1.2,1.1,2021-01-20,1745,A,77,6.0NRT,298.8,20.7,D
-9.006,-64.524,329.4,1.2,1.1,2021-01-20,1745,A,83,6.0NRT,297.1,29.1,D
-9.154,-66.063,311.8,1.5,1.2,2021-01-20,1745,A,59,6.0NRT,295,10,D
-8.665,-62.606,318.5,1,1,2021-01-20,1745,A,66,6.0NRT,295.9,9.1,D
-8.8,-63.701,316.7,1.1,1,2021-01-20,1745,A,66,6.0NRT,299.4,7.8,D
-8.624,-62.509,321,1,1,2021-01-20,1745,A,40,6.0NRT,304,10.6,D
-8.707,-63.099,319.9,1,1,2021-01-20,1745,A,53,6.0NRT,302.5,11.5,D
-8.596,-62.565,321.3,1,1,2021-01-20,1745,A,55,6.0NRT,304.4,11.7,D
-8.574,-63.666,320.8,1.1,1,2021-01-20,1745,A,0,6.0NRT,303.1,12.8,D
-8.251,-62.986,319.1,1,1,2021-01-20,1745,A,62,6.0NRT,301.9,11.2,D
-7.998,-61.346,319.1,1,1,2021-01-20,1745,A,38,6.0NRT,295.8,9.5,D
-7.999,-61.356,321.6,1,1,2021-01-20,1745,A,34,6.0NRT,299.6,11.8,D
-7.841,-61.41,316.9,1,1,2021-01-20,1745,A,43,6.0NRT,296.4,7,D
-8.652,-67.46,309.4,1.9,1.3,2021-01-20,1745,A,47,6.0NRT,292.9,10.1,D
-7.6,-60.584,319.2,1.1,1,2021-01-20,1745,A,44,6.0NRT,301.5,10.4,D
-7.886,-63.007,310.7,1,1,2021-01-20,1745,A,32,6.0NRT,292.8,4.1,D
-7.583,-61.217,319.2,1,1,2021-01-20,1745,A,58,6.0NRT,301.7,10.1,D
-7.463,-63.536,310.6,1,1,2021-01-20,1745,A,17,6.0NRT,294.2,5.4,D
-7.442,-64.296,316.3,1.1,1.1,2021-01-20,1745,A,56,6.0NRT,298.4,10.3,D
-7.038,-63.063,313.5,1,1,2021-01-20,1745,A,43,6.0NRT,297.3,6.6,D
-3.619,-64.242,313.5,1,1,2021-01-20,1745,A,0,6.0NRT,296.8,7.3,D
-3.355,-64.709,314.5,1.1,1,2021-01-20,1745,A,65,6.0NRT,296.4,7.6,D
